bmkegId	affiliation	lastName	initials
34081	\N	Scott	DE
34083	\N	Freedman	SL
34084	\N	Vielvoye	GJ
34087	\N	Donatelle	JM
34089	\N	Page	RB
34093	\N	Sims	T
34094	\N	Nakashima	M
34096	\N	Graybiel	AM
34099	\N	Mariani	AP
34101	\N	Takahashi	ES
34102	\N	Oyster	CW
34104	\N	Poletti	CE
34106	\N	Kanerva	L
34107	\N	Tissari	AH
34108	\N	Suurhasko	BV
34109	\N	Hervonen	A
34112	\N	Laurberg	S
34114	\N	van der Pers	JN
34119	\N	Nicholson	GP
34122	\N	Bok	D
34125	\N	Woodhams	PL
34128	\N	Ehrlich	D
34129	\N	Mark	RF
34133	\N	Turner	BH
34134	\N	Gupta	KC
34135	\N	Mishkin	M
34137	\N	Stryker	MP
34139	\N	Schwartz	WJ
34140	\N	Sharp	FR
34142	\N	Mittenthal	JE
34143	\N	Wine	JJ
34146	\N	Schmidt	JT
34148	\N	Palmer	LA
34149	\N	Rosenquist	AC
34150	\N	Tusa	RJ
34152	\N	Hollander	H
34153	\N	Distel	H
34156	\N	Pandya	DN
34158	\N	Maderdrut	JL
34161	\N	Rhoades	RW
34162	\N	Chalupa	LM
34164	\N	Hoffman	KP
34166	\N	Chandross	RJ
34167	\N	Adams	JB
34168	\N	Bear	RS
34170	\N	Montgomery	RL
34172	\N	Carter	DA
34174	\N	Landis	SC
34175	\N	Mullen	RJ
34178	\N	McConnell	P
34180	\N	Smith	DO
34183	\N	Tunkl	JE
34184	\N	Berkley	MA
34186	\N	Herron	P
34191	\N	Heritage	AS
34192	\N	Grant	LD
34195	\N	Uray	NJ
34197	\N	Browner	RH
34200	\N	Reisert	I
34201	\N	Wagner	HJ
34202	\N	Pilgrim	C
34204	\N	Das	GD
34207	\N	Winer	JA
34208	\N	Raczkowski	D
34210	\N	Ide	CF
34211	\N	Tompkins	R
34212	\N	Miszkowski	N
34215	\N	Johns	PR
34217	\N	Easter	SS
34219	\N	Bronson	RT
34220	\N	Hedley-Whyte	ET
34222	\N	Iijima	T
34224	\N	Caughell	KA
34227	\N	Paldino	AM
34228	\N	Harth	E
34232	\N	Hedreen	JC
34233	\N	McGrath	S
34235	\N	Messenheimer	JA
34237	\N	Arnesen	AR
34240	\N	Kucharczyk	J
34241	\N	Mogenson	GJ
34243	\N	Durham	D
34245	\N	Castro	AJ
34247	\N	Heimer	L
34249	\N	Beasley	WL
34250	\N	Holland	GR
34254	\N	Faull	RL
34256	\N	Whitsel	BL
34257	\N	Dreyer	DA
34258	\N	Loe	PR
34259	\N	Allen	EE
34260	\N	Metz	CB
34262	\N	Worden	I
34264	\N	Cullheim	S
34265	\N	Kellerth	JO
34267	\N	Vagnetti	D
34268	\N	Farnesi	RM
34270	\N	Ramprashad	F
34271	\N	Money	KE
34272	\N	Laufer	J
34274	\N	Smith	DC
34277	\N	Clanton	CH
34278	\N	Fields	HL
34281	\N	Ganchrow	D
34283	\N	Van Houten	M
34285	\N	Gaarskjaer	FB
34287	\N	Rutledge	LT
34289	\N	Cedarbaum	JM
34290	\N	Aghajanian	GK
34292	\N	Bishop	Y
34294	\N	Cuello	AC
34295	\N	Kanazawa	I
34298	\N	Boivie	J
34300	\N	Matesz	C
34301	\N	Székely	G
34303	\N	Chen	DH
34305	\N	Wentworth	LE
34308	\N	Sousa	AB
34310	\N	Freeman	B
34311	\N	Tancred	E
34313	\N	Coggshall	JC
34315	\N	Kasdon	DL
34318	\N	Carlier	E
34319	\N	Devigne	C
34321	\N	Riche	D
34322	\N	Lanoir	J
34324	\N	Kumazawa	T
34325	\N	Perl	ER
34328	\N	Cooper	MH
34330	\N	Cole	M
34333	\N	Shoukimas	GM
34338	\N	Poitras	D
34340	\N	Feldman	ML
34342	\N	Fox	GQ
34343	\N	Richardson	GP
34345	\N	de Vlieger	HP
34347	\N	Pittman	R
34348	\N	Gray	M
34350	\N	Toyoda	JI
34351	\N	Saito	T
34352	\N	Kondo	H
34354	\N	Light	AR
34356	\N	Azmitia	EC
34358	\N	Batton	RB
34361	\N	Kock	JH
34362	\N	Reuter	T
34364	\N	Gruberg	ER
34365	\N	Udin	SB
34370	\N	Blessing	WW
34371	\N	Chalmers	JP
34372	\N	Howe	PR
34374	\N	Wold	JE
34379	\N	Sur	M
34380	\N	Nelson	RJ
34382	\N	Sas	E
34385	\N	Crutcher	KA
34386	\N	Humbertson	AO
34389	\N	Chiba	T
34391	\N	Molenaar	GJ
34395	\N	Sanides	D
34396	\N	Fries	W
34397	\N	Albus	K
34402	\N	Montero	VM
34406	\N	Zottoli	SJ
34408	\N	Haberly	LB
34412	\N	Hamano	K
34413	\N	Ishizuka	N
34415	\N	Morrison	JH
34416	\N	Grzanna	R
34417	\N	Molliver	ME
34418	\N	Coyle	JT
34421	\N	Dixon	PG
34423	\N	George	FC
34425	\N	Furukawa	T
34427	\N	Campion	JE
34432	\N	Blight	AR
34436	\N	Takahashi	TT
34437	\N	Karamanlidis	AN
34438	\N	Williams	DD
34442	\N	McWilliams	R
34445	\N	Koziell	DA
34448	\N	Tucker	GS
34450	\N	Gershon	MD
34451	\N	Bursztajn	S
34454	\N	Hirokawa	N
34456	\N	Decker	RS
34463	\N	Mann	DM
34464	\N	Yates	PO
34465	\N	Barton	CM
34467	\N	Graeber	RC
34469	\N	Kuhar	MJ
34471	\N	Borges	S
34474	\N	Worden	IG
34477	\N	Kent	DL
34479	\N	Ehinger	B
34481	\N	Arees	EA
34483	\N	Divac	I
34484	\N	Passingham	RE
34486	\N	Card	JP
34487	\N	Mitchell	JA
34489	\N	Holden	AL
34493	\N	Fernandez	J
34495	\N	Kotchabhakdi	N
34498	\N	Lacey	DJ
34500	\N	Carson	KA
34501	\N	Nemeroff	CB
34502	\N	Rone	MS
34503	\N	Nicholson	GF
34504	\N	Kizer	JS
34505	\N	Hanker	JS
34507	\N	Hamos	JE
34508	\N	Maley	BE
34510	\N	Marc	RE
34511	\N	Lam	DM
34513	\N	Martin	RF
34514	\N	Jordan	LM
34516	\N	Iurato	S
34517	\N	Smith	CA
34518	\N	Eldredge	DH
34519	\N	Henderson	D
34520	\N	Carr	C
34521	\N	Ueno	Y
34522	\N	Cameron	S
34523	\N	Richter	R
34525	\N	Carstens	E
34527	\N	Hashikawa	T
34529	\N	Miller	RJ
34530	\N	Chang	KJ
34531	\N	Cuatrecasas	P
34533	\N	Bantli	H
34534	\N	Bloedel	JR
34536	\N	Whitworth	RH
34538	\N	Meek	J
34539	\N	Schellart	NA
34543	\N	Filion	M
34544	\N	Harnois	C
34546	\N	Akagi	Y
34549	\N	Wyss	JM
34551	\N	Snyder	RL
34552	\N	Mehler	WR
34555	\N	Webb	SV
34558	\N	Akers	RM
34559	\N	Killackey	HP
34561	\N	Symonds	LL
34563	\N	Kishida	R
34565	\N	Richmond	FJ
34566	\N	Scott	DA
34567	\N	Abrahams	VC
34569	\N	Lidov	HG
34570	\N	Zecevic	NR
34572	\N	Youngren	OM
34573	\N	Phillips	RE
34575	\N	Antunes	JL
34578	\N	McCrea	RA
34579	\N	Bishop	GA
34580	\N	Kitai	ST
34583	\N	Galbraith	SL
34585	\N	Culberson	JL
34586	\N	Goode	G
34588	\N	Rees	PM
34589	\N	Sleight	P
34590	\N	Robinson	JL
34591	\N	Bonchek	LI
34592	\N	Doctor	A
34594	\N	de Olmos	J
34595	\N	Hardy	H
34598	\N	Hendry	SH
34600	\N	Riley	JN
34601	\N	Sipe	JC
34603	\N	McNulty	JA
34606	\N	Fairén	A
34608	\N	Popper	AN
34611	\N	Belford	GR
34613	\N	Stein	BE
34614	\N	Dixon	JP
34616	\N	Fifkova	E
34621	\N	Ehret	G
34623	\N	Peveto	CA
34625	\N	Dreher	B
34626	\N	Sefton	AJ
34628	\N	Young	RF
34629	\N	Stevens	R
34631	\N	Fukushima	T
34633	\N	Siegler	MV
34634	\N	Burrows	M
34637	\N	Cummings	JP
34638	\N	Felten	DL
34640	\N	Tagawa	T
34641	\N	Andõ	K
34642	\N	Wasano	T
34644	\N	Truscott	TC
34646	\N	Brus	ER
34647	\N	Zeilstra	S
34650	\N	Oldfield	BJ
34651	\N	McLachlan	EM
34653	\N	Amaral	DG
34657	\N	Kass	L
34658	\N	Hartline	PH
34660	\N	Leeper	HF
34664	\N	Carr	VM
34665	\N	Simpson	SB
34668	\N	Goodman	CS
34670	\N	Aitkin	LM
34671	\N	Andersen	RA
34674	\N	Kim	YS
34676	\N	Morales	R
34678	\N	Dunn	RF
34683	\N	Norden	JJ
34686	\N	Lohman	AH
34687	\N	van Woerden-Verkley	I
34689	\N	Dube	L
34691	\N	Iwahori	N
34693	\N	Bell	CC
34694	\N	Russell	CJ
34696	\N	Huerta	MF
34697	\N	Weber	JT
34699	\N	Oliver	DL
34702	\N	Nixon	RA
34704	\N	Cullen	MJ
34705	\N	Webster	HD
34707	\N	Ginsburgh	CL
34709	\N	Korte	GE
34713	\N	Slemmon	JR
34714	\N	Salvaterra	PM
34715	\N	Leeman	SE
34717	\N	Larsen	KD
34721	\N	Gould	BB
34723	\N	Langford	LA
34725	\N	Van Haesendonck	E
34726	\N	Missotten	L
34728	\N	Pearson	KG
34730	\N	Cooper	ML
34731	\N	Pettigrew	JD
34733	\N	Gorski	VA
34735	\N	Hosoya	Y
34739	\N	Meyer	RL
34741	\N	Katz	MJ
34742	\N	Lasek	RJ
34744	\N	Krieger	MS
34747	\N	Craig	AD
34748	\N	Poulos	DA
34749	\N	Molt	JT
34751	\N	Lamborghini	JE
34752	\N	Revenaugh	M
34753	\N	Spitzer	NC
34755	\N	Finlay	BL
34756	\N	Wilson	KG
34757	\N	Schneider	GE
34762	\N	Duff	TA
34765	\N	Lewis	S
34766	\N	Straznicky	C
34768	\N	Beach	DH
34769	\N	Jacobson	M
34774	\N	Gall	C
34775	\N	Rose	G
34781	\N	Donoghue	JP
34782	\N	Kerman	KL
34785	\N	Ostrach	LH
34788	\N	Payer	AF
34792	\N	Baverel	G
34793	\N	Lund	P
34795	\N	Stanfield	BB
34799	\N	Bowers	CW
34800	\N	Zigmond	RE
34802	\N	Fisher	LJ
34805	\N	Kasahara	M
34809	\N	Casseday	JH
34810	\N	Jones	DR
34812	\N	McGeer	EG
34814	\N	Kasamatsu	T
34815	\N	Ary	M
34817	\N	Uchwat	CJ
34819	\N	Chung	K
34820	\N	Chung	JM
34821	\N	LaVelle	FW
34822	\N	Wurster	RD
34824	\N	Schonfeld	D
34825	\N	Seltzer	Z
34826	\N	Wall	PD
34828	\N	Dickenson	AH
34829	\N	Hellon	RF
34830	\N	Taylor	DC
34832	\N	Antonini	A
34833	\N	Marzi	CA
34836	\N	Provis	JM
34838	\N	Egar	M
34843	\N	Gilbert	M
34845	\N	McNelly	NA
34847	\N	Buchtel	HA
34848	\N	Camarda	R
34849	\N	Rizzolatti	G
34850	\N	Scandolara	C
34852	\N	Conradi	S
34853	\N	Berthold	CH
34854	\N	Hammarberg	C
34858	\N	Henry	GH
34859	\N	MacQueen	CL
34860	\N	Harvey	AR
34864	\N	Applebaum	AE
34868	\N	Jacobs	VL
34870	\N	Suburo	A
34871	\N	Carri	N
34872	\N	Adler	R
34874	\N	Okado	N
34875	\N	Kakimi	S
34876	\N	Kojima	T
34879	\N	Grover	BG
34882	\N	Huddelston	C
34885	\N	Cotter	JR
34886	\N	Pierson Pentney	RJ
34888	\N	Anderson	JR
34894	\N	Stolinski	C
34895	\N	Martin	BG
34896	\N	Gross	MB
34899	\N	Burkhardt	DA
34900	\N	Nagy	AR
34902	\N	Hassin	G
34904	\N	Levitt	P
34906	\N	Hsu	L
34907	\N	Parfett	G
34909	\N	Whitington	PM
34912	\N	Hoffman	GE
34913	\N	Hayes	TA
34915	\N	Rubertone	JA
34917	\N	Kosaka	T
34918	\N	Hama	K
34920	\N	Greenough	WT
34921	\N	Wrege	K
34923	\N	Carey	RG
34924	\N	Fitzpatrick	D
34927	\N	De Marianis	B
34928	\N	Olmo	E
34930	\N	Arango	V
34932	\N	Abdel-Maguid	TE
34933	\N	Bowsher	D
34935	\N	So	KF
34941	\N	Hongo	T
34942	\N	Sasaki	S
34944	\N	Takato	M
34945	\N	Goldring	S
34948	\N	Nosaka	S
34949	\N	Yamamoto	T
34950	\N	Yasunaga	K
34952	\N	Giesler	GJ
34953	\N	Urca	G
34954	\N	Cannon	JT
34955	\N	Liebeskind	JC
34958	\N	Peterson	EH
34960	\N	Kristt	DA
34963	\N	Lighthall	JW
34965	\N	Stewart	WB
34966	\N	Kauer	JS
34967	\N	Shepherd	GM
34972	\N	Pollack	JG
34974	\N	Nagy	Z
34975	\N	Mathieson	G
34976	\N	Hüttner	I
34978	\N	Pappius	HM
34980	\N	Frost	DO
34982	\N	Muller	KJ
34983	\N	Carbonetto	S
34986	\N	Carter-Dawson	LD
34988	\N	Rager	G
34990	\N	Crews	D
34991	\N	Ballin	A
34992	\N	Morgentaler	A
34994	\N	Erzurumlu	RS
34997	\N	Newman	EA
34999	\N	Stern	JF
35000	\N	Winterkorn	JM
35001	\N	Meikle	TH
35004	\N	Hutson	KA
35006	\N	McKellar	S
35008	\N	Kalil	K
35010	\N	Ogren	MP
35013	\N	Jenny	AB
35016	\N	Conlee	JW
35020	\N	Wild	JM
35021	\N	Cabot	JB
35024	\N	Pearson	JC
35026	\N	Mason	ST
35028	\N	Kremers	JW
35030	\N	Thors	F
35033	\N	Rusoff	AC
35035	\N	Mooney	RD
35039	\N	Banker	GA
35044	\N	Ottersen	OP
35045	\N	Ben-Ari	Y
35047	\N	Laxson	LC
35048	\N	Panneton	WM
35049	\N	Tschismadia	I
35052	\N	Itoh	K
35053	\N	Sugimoto	T
35054	\N	Nomura	S
35058	\N	Ribak	CE
35060	\N	Saigal	RP
35061	\N	Mangana	O
35062	\N	Michaloudi	H
35064	\N	Phillipson	OT
35069	\N	Mitzdorf	U
35070	\N	Singer	W
35074	\N	Cooper	HM
35075	\N	Kennedy	H
35076	\N	Magnin	M
35077	\N	Vital-Durand	F
35079	\N	Fizaan-Oostveen	JL
35083	\N	Brauth	SE
35084	\N	Kitt	CA
35088	\N	Takahashi	Y
35089	\N	Tohyama	M
35090	\N	Satoh	K
35091	\N	Sakumoto	T
35092	\N	Kashiba	A
35093	\N	Shimizu	N
35095	\N	Bennett	MR
35096	\N	Davey	DF
35097	\N	Uebel	KE
35102	\N	Carlson	M
35103	\N	Welt	C
35107	\N	Szabo	J
35109	\N	Schmidt	ML
35110	\N	Hirsch	HV
35112	\N	Liu	RP
35114	\N	Goldschmidt	RB
35116	\N	Davidsen	LC
35117	\N	Smith	CB
35119	\N	Tootell	RB
35122	\N	Levine	RL
35124	\N	Moody	SA
35128	\N	Rutherford	JG
35131	\N	Ulfhake	B
35133	\N	Tang	D
35134	\N	Selzer	ME
35136	\N	Kenshalo	DR
35140	\N	Price	CH
35141	\N	McAdoo	DJ
35143	\N	Tremblay	JP
35144	\N	McLennan	H
35149	\N	Keithley	EM
35153	\N	Skinner	RD
35154	\N	Adams	RJ
35155	\N	Remmel	RS
35157	\N	Ungerleider	LG
35159	\N	Haight	JR
35163	\N	Agrawal	HC
35164	\N	Kalmbach	S
35165	\N	Shearer	WT
35168	\N	Godement	P
35169	\N	Saillour	P
35170	\N	Imbert	M
35172	\N	Bohn	RC
35175	\N	Babb	RS
35178	\N	Sherman	DL
35179	\N	Dreyfus	CF
35182	\N	Meszler	RM
35185	\N	Smith	LM
35187	\N	Noden	DM
35190	\N	Galaburda	A
35191	\N	Sanides	F
35195	\N	Oliver	C
35197	\N	Murphy	AD
35198	\N	Kater	SB
35200	\N	Contreras	RJ
35201	\N	Gomez	MM
35203	\N	Inouye	M
35204	\N	Oda	SI
35206	\N	Macagno	ER
35208	\N	Veazey	RB
35211	\N	Glickstein	M
35212	\N	Cohen	JL
35213	\N	Dixon	B
35214	\N	Gibson	A
35215	\N	Hollins	M
35216	\N	Labossiere	E
35217	\N	Robinson	F
35219	\N	Finta	LA
35221	\N	Difiglia	M
35222	\N	Pasik	P
35223	\N	Pasik	T
35225	\N	Morse	JR
35228	\N	Chino	YM
35229	\N	Shansky	MS
35230	\N	Pizzi	WJ
35232	\N	Simpson	JI
35233	\N	Soodak	RE
35235	\N	Norita	M
35237	\N	Chronwall	B
35238	\N	Wolff	JR
35240	\N	Anderson	WA
35244	\N	Diemer	NH
35246	\N	Micevych	P
35247	\N	Elde	R
35249	\N	Comer	C
35250	\N	Kostyk	S
35252	\N	Goodrich	JT
35253	\N	Bernd	P
35254	\N	Sherman	D
35256	\N	Land	PW
35257	\N	Boles	J
35259	\N	Loy	R
35260	\N	Lindsey	JD
35262	\N	Grant	P
35263	\N	Rubin	E
35265	\N	Brecha	N
35267	\N	Cima	C
35269	\N	Sumal	KK
35270	\N	Beckley	SC
35271	\N	Reis	DJ
35273	\N	Greenspan	RJ
35274	\N	Finn	JA
35275	\N	Hall	JC
35278	\N	Biedenbach	MA
35279	\N	Towe	AL
35282	\N	Green	DG
35286	\N	Prestige	MC
35290	\N	Reid	FA
35292	\N	Robertson	TW
35294	\N	Knapp	M
35301	\N	Byers	MR
35303	\N	Ungar	F
35305	\N	Burd	GD
35308	\N	Ishida	AT
35310	\N	Lo	RY
35312	\N	Vongdokmai	R
35314	\N	Maunsell	JH
35316	\N	Newman	R
35319	\N	Heathcote	RD
35321	\N	Schwanzel-Fukuda	M
35322	\N	Silverman	AJ
35324	\N	Olschowka	JA
35325	\N	Vijayan	VK
35327	\N	van Horn	C
35329	\N	Jacklet	A
35330	\N	Schuster	L
35333	\N	Morita	Y
35334	\N	Masai	H
35336	\N	Malmgren	LT
35337	\N	Olsson	Y
35339	\N	Frankfurter	AJ
35341	\N	Kusuma	A
35342	\N	de Boer-Van Huizen	R
35344	\N	Barone	LM
35346	\N	Gucer	G
35348	\N	Sechrist	JW
35350	\N	Davis	TL
35353	\N	Rubin	DI
35354	\N	Mendell	LM
35356	\N	Disterhoft	JF
35357	\N	Evans	S
35359	\N	Halata	Z
35360	\N	Munger	BL
35362	\N	Felleman	DJ
35365	\N	Florén	I
35368	\N	Humphrey	AL
35369	\N	Norton	TT
35372	\N	Shamboul	KM
35375	\N	Albrecht	R
35377	\N	Wrege	KS
35378	\N	Cassady	JM
35380	\N	Tokunaga	A
35381	\N	Sandri	C
35383	\N	Erulkar	SD
35384	\N	Soller	RW
35386	\N	Feldman	SG
35388	\N	Barlow	RB
35390	\N	Schlumpf	M
35391	\N	Shoemaker	WJ
35393	\N	Perry	BW
35394	\N	Gentry	C
35396	\N	Reale	RA
35399	\N	Keens	J
35401	\N	Leventhal	A
35402	\N	Clarke	R
35406	\N	Stanton	GB
35408	\N	Robinson	CJ
35412	\N	Friedman	DP
35415	\N	Purves	D
35417	\N	Nornes	HO
35418	\N	Hart	H
35419	\N	Carry	M
35422	\N	Griffin	WS
35423	\N	Eriksson	MA
35424	\N	Woodward	DJ
35425	\N	Stampfer	N
35427	\N	Wiegand	SJ
35429	\N	King	GW
35431	\N	Van den Pol	AN
35433	\N	Rees	HD
35434	\N	Switz	GM
35435	\N	Michael	RP
35437	\N	Reaves	TA
35438	\N	Hayward	JN
35441	\N	Kaplan	MS
35443	\N	Rosiles	JR
35445	\N	McGuinness	E
35446	\N	Sivertsen	D
35449	\N	Sofroniew	MV
35450	\N	Weindl	A
35453	\N	Penney	D
35455	\N	Moore	JK
35459	\N	Reiner	A
35461	\N	Jacobson	CD
35462	\N	Shryne	JE
35463	\N	Shapiro	F
35464	\N	Gorski	RA
35466	\N	Harlan	RE
35467	\N	Southam	AM
35469	\N	Rockswold	GL
35470	\N	Bradley	WE
35471	\N	Chou	SN
35474	\N	Kalia	M
35475	\N	Mesulam	MM
35478	\N	Bronner-Fraser	M
35479	\N	Sieber-Blum	M
35480	\N	Cohen	AM
35482	\N	Crain	BJ
35488	\N	Marotte	LR
35490	\N	Rotshenker	S
35491	\N	Reichert	F
35493	\N	Katz	DM
35495	\N	Boord	RL
35496	\N	Roberts	BL
35498	\N	Bedi	KS
35499	\N	Thomas	YM
35500	\N	Davies	CA
35501	\N	Dobbing	J
35505	\N	Nadelhaft	I
35506	\N	Degroat	WC
35507	\N	Morgan	C
35509	\N	Blasdel	GG
35511	\N	Tsumoto	T
35512	\N	Suda	K
35514	\N	Freedman	SD
35515	\N	Lentz	TL
35521	\N	Mangini	NJ
35525	\N	Fung	SC
35526	\N	Kong	YC
35528	\N	Barron	KD
35529	\N	Regal	R
35531	\N	Anderson	L
35533	\N	Roberts	WW
35536	\N	Jaeger	CB
35538	\N	Kuypers	HG
35540	\N	Leventhal	AG
35541	\N	Törk	I
35543	\N	Schneider	SP
35545	\N	Proshansky	E
35546	\N	Egger	MD
35548	\N	Murakami	U
35550	\N	Burgess	PR
35551	\N	Kavka-Van Norman	D
35554	\N	Takimoto	T
35555	\N	Kayahara	T
35556	\N	Takeuchi	Y
35557	\N	Kobayashi	Y
35559	\N	Joseph	R
35561	\N	Hitchcock	PF
35565	\N	Harris	WA
35568	\N	Birse	SC
35570	\N	Specht	LA
35571	\N	Joh	TH
35573	\N	Peck	CK
35574	\N	Schlag-Rey	M
35575	\N	Schlag	J
35577	\N	King	JA
35581	\N	Wilson	MA
35583	\N	Newsome	WT
35585	\N	Sanyal	S
35586	\N	De Ruiter	A
35587	\N	Hawkins	RK
35589	\N	Avendaño	C
35591	\N	Geisert	EE
35592	\N	Polley	EH
35593	\N	Mason	CA
35597	\N	Weller	RE
35599	\N	Dawson	NJ
35600	\N	Hubbard	JI
35602	\N	Lai	M
35603	\N	Lewis	PD
35605	\N	Patel	AJ
35608	\N	Hall	R
35612	\N	Blomqvist	A
35614	\N	Aggerwal	AS
35615	\N	Hendelman	WJ
35619	\N	Naito	J
35621	\N	Bregman	BS
35625	\N	Bullier	J
35628	\N	Schwarz	IE
35629	\N	Schwarz	DW
35630	\N	Fredrickson	JM
35632	\N	Keenan	CL
35633	\N	Coss	R
35634	\N	Koopowitz	H
35639	\N	Somogyi	P
35640	\N	Cowey	A
35642	\N	Bich	NT
35643	\N	Chi	NH
35645	\N	Sarthy	PV
35646	\N	Rayborn	ME
35649	\N	Macchi	G
35650	\N	Bentivoglio	M
35651	\N	Minciacchi	D
35652	\N	Molinari	M
35654	\N	Bolam	JP
35655	\N	Smith	AD
35657	\N	Maxwell	GD
35658	\N	Hildebrand	JG
35660	\N	Kaitz	SS
35661	\N	Robertson	RT
35666	\N	Tanji	J
35670	\N	Ivy	GO
35672	\N	Murray	EA
35675	\N	Ouimet	CC
35676	\N	Patrick	RL
35678	\N	Fite	KV
35680	\N	Rock	MP
35683	\N	Spiel	HR
35685	\N	Hersch	SM
35687	\N	Adams	CE
35689	\N	Sas	EK
35690	\N	Rogers	J
35693	\N	McLean	JH
35695	\N	Rothman	S
35701	\N	Schelper	RL
35706	\N	Bennett	GJ
35707	\N	Abdelmoumene	M
35708	\N	Humphrey	E
35710	\N	Dubner	R
35712	\N	Knight	PL
35715	\N	Mai	R
35717	\N	Saini	KD
35718	\N	Leppelsack	HJ
35720	\N	Newman	DB
35723	\N	Hulsebosch	CE
35724	\N	Bittner	GD
35726	\N	Hoogland	PV
35729	\N	Ferrell	MF
35730	\N	Mistretta	CM
35731	\N	Bradley	RM
35734	\N	Engbretson	GA
35736	\N	Sedivec	MJ
35738	\N	Sessions	SK
35739	\N	Kimmel	RJ
35742	\N	Rhodes	CH
35745	\N	Porrino	LJ
35746	\N	Crane	AM
35747	\N	Goldman-Rakic	PS
35749	\N	Brunso-Bechtold	JK
35750	\N	Thompson	GC
35753	\N	Labar	DR
35754	\N	Berman	NE
35756	\N	Perry	DR
35757	\N	Webster	WR
35759	\N	Yin	TC
35761	\N	Baton	RR
35762	\N	Carleton	SC
35763	\N	Keller	JT
35765	\N	Burne	RA
35766	\N	Azizi	SA
35767	\N	Norell	G
35771	\N	Hrycyshyn	AW
35774	\N	Colmers	WF
35776	\N	Schofield	SP
35777	\N	Everitt	BJ
35784	\N	Rose	PK
35786	\N	Ellis	LC
35789	\N	Dennison	SJ
35790	\N	O'Connor	BL
35791	\N	Aprison	MH
35792	\N	Merritt	VE
35794	\N	Simmons	PA
35795	\N	Getchell	TV
35797	\N	Haroian	AJ
35799	\N	Brooks-Fournier	R
35801	\N	Matsumoto	A
35802	\N	Arai	Y
35804	\N	Henderson	Z
35806	\N	Martin	MR
35807	\N	Rickets	C
35811	\N	Kevetter	GA
35815	\N	Rapaport	DH
35816	\N	Wilson	PD
35818	\N	Toga	AW
35819	\N	Collins	RC
35821	\N	Bravo	H
35823	\N	Landry	P
35824	\N	Deschênes	M
35827	\N	Bixby	JL
35829	\N	Peichi	L
35832	\N	Van Hoesen	GW
35833	\N	Yeterian	EH
35834	\N	Lavizzo-Mourey	R
35841	\N	Bass	AH
35843	\N	Springer	AD
35845	\N	Eisenman	LM
35849	\N	Rootman	DS
35850	\N	Tatton	WG
35851	\N	Hay	M
35853	\N	Wright	LL
35855	\N	Behan	M
35857	\N	Forbes	DJ
35859	\N	Vincent	SR
35860	\N	Kimura	H
35864	\N	Porter	JD
35867	\N	Arimatsu	Y
35868	\N	Seto	A
35869	\N	Amano	T
35871	\N	Saint-Cyr	JA
35873	\N	Naik	DR
35875	\N	Finley	JC
35876	\N	Petrusz	P
35878	\N	Kosar	E
35880	\N	Puglisi	SG
35881	\N	Gordon	BS
35883	\N	Kosel	KC
35884	\N	West	JR
35886	\N	Randi?	M
35887	\N	Mileti?	V
35889	\N	Albert	PS
35890	\N	Brown	SJ
35891	\N	Riddle	DL
35895	\N	Wilczynski	W
35897	\N	Dacheux	RF
35898	\N	Miller	RF
35901	\N	Tsai	HM
35902	\N	Garber	BB
35905	\N	Hofteig	JH
35906	\N	Mendell	JR
35907	\N	Yates	AJ
35909	\N	Watanabe	H
35910	\N	Yamamoto	TY
35913	\N	Ditirro	FJ
35914	\N	Ho	RH
35917	\N	Donate-Oliver	F
35919	\N	Stanford	LR
35921	\N	Patrick	GW
35923	\N	Yukie	M
35924	\N	Iwai	E
35926	\N	Shammah-Lagnado	SJ
35927	\N	Negrão	N
35929	\N	Schweizer	H
35934	\N	Dixon	RG
35936	\N	Gibson	SJ
35937	\N	Polak	JM
35938	\N	Bloom	SR
35940	\N	Di Stefano	M
35944	\N	Pappas	CL
35948	\N	Silvey	GE
35952	\N	Barbas	H
35954	\N	Juurlink	BH
35955	\N	Fedoroff	S
35956	\N	Hall	C
35957	\N	Nathaniel	EJ
35959	\N	Meininger	V
35960	\N	Baudrimont	M
35963	\N	Zalewski	AA
35965	\N	Pollack	ED
35966	\N	Muhlach	WL
35967	\N	Liebig	V
35970	\N	Aronsson	S
35971	\N	Enemar	A
35977	\N	Peng	JH
35980	\N	Seifert	E
35982	\N	Balaban	CD
35984	\N	Shaw	MD
35985	\N	Alley	KE
35987	\N	Reh	T
35989	\N	Tao-Cheng	JH
35990	\N	Hirosawa	K
35991	\N	Peng	HB
35997	\N	Boykins	LG
35999	\N	Singer	JF
36000	\N	Beck	R
36002	\N	de Lanerolle	NC
36003	\N	Elde	RP
36004	\N	Sparber	SB
36005	\N	Frick	M
36011	\N	Smith	ZD
36014	\N	Ygge	J
36015	\N	Grant	G
36021	\N	Penny	JE
36022	\N	Bicknell	HR
36024	\N	Dunlop	SA
36025	\N	Beazley	LD
36027	\N	Ryan	SM
36029	\N	Montgomery	JC
36031	\N	Stewart	PA
36032	\N	Wiley	MJ
36035	\N	Illing	RB
36036	\N	Wässle	H
36039	\N	Kai-Kai	MA
36040	\N	Pentreath	VW
36042	\N	Armour	JA
36044	\N	Gaither	NS
36048	\N	Matsumoto	DE
36050	\N	Kamei	I
36051	\N	Shiosaka	S
36052	\N	Senba	E
36053	\N	Takagi	H
36054	\N	Sakanaka	M
36055	\N	Inagaki	S
